@relation dee
@attribute Hydroelectric real[27881.8,206035.0]
@attribute Nuclear real[114760.0,187105.0]
@attribute Coal real[33537.0,234833.0]
@attribute Fuel real[0.0,67986.5]
@attribute Gas real[0.0,84452.2]
@attribute Special real[5307.0,16357.0]
@attribute Consume real[0.765853,5.11875]
@inputs Hydroelectric, Nuclear, Coal, Fuel, Gas, Special
@outputs Consume
@data
59599.9, 163995.0, 220774.0, 46064.4, 70375.6, 13094.0, 4.18805
43291.7, 168962.0, 220257.0, 33063.7, 71041.5, 12464.0, 4.21788
38027.0, 158766.0, 197959.0, 7050.11, 43419.4, 13259.0, 2.91001
60416.8, 163176.0, 201606.0, 36483.9, 60373.0, 11462.0, 4.55163
63515.7, 154576.0, 211435.0, 47265.7, 53683.7, 12412.0, 4.58351
53114.4, 143601.0, 219273.0, 24965.3, 79383.7, 11902.0, 4.00929
53308.4, 130997.0, 197042.0, 5577.08, 46182.3, 12981.0, 2.10912
67161.9, 115886.0, 213105.0, 44545.1, 83762.7, 14019.0, 3.90614
66328.2, 122245.0, 220162.0, 38774.4, 84452.2, 13849.0, 4.31132
68643.0, 116128.0, 211931.0, 52131.5, 77341.9, 14530.0, 4.09474
77360.1, 114760.0, 215188.0, 53279.7, 78219.7, 14507.0, 4.99235
34111.4, 116452.0, 211378.0, 6378.88, 41674.1, 14065.0, 2.89857
65358.8, 116582.0, 209820.0, 43004.8, 71963.8, 14257.0, 4.75986
47263.1, 125408.0, 218817.0, 46716.1, 74618.8, 13956.0, 4.00831
50043.0, 134704.0, 219685.0, 38468.4, 74637.6, 14372.0, 3.99862
80264.0, 125600.0, 208545.0, 29729.5, 64423.7, 14382.0, 4.85385
60221.8, 141099.0, 221512.0, 20197.2, 73884.1, 14264.0, 3.96876
74174.5, 152797.0, 211751.0, 26115.9, 57083.6, 14617.0, 3.38268
80317.3, 155685.0, 215776.0, 17651.7, 55888.7, 14400.0, 3.19168
77131.6, 155512.0, 211638.0, 30836.0, 60790.9, 14926.0, 3.99721
70348.8, 171131.0, 214682.0, 25283.4, 59491.6, 14376.0, 3.94761
85104.8, 174706.0, 206714.0, 10804.5, 53137.2, 14231.0, 2.70608
103814.0, 174475.0, 201098.0, 9147.51, 56099.0, 14473.0, 3.07069
83162.4, 179865.0, 142319.0, 6576.19, 6939.88, 13068.0, 2.37434
132774.0, 170147.0, 196610.0, 19177.4, 44171.3, 12751.0, 2.11697
140675.0, 173080.0, 179470.0, 16057.0, 27923.0, 13167.0, 2.50409
160345.0, 166614.0, 189754.0, 20854.1, 53318.4, 13523.0, 2.75503
173467.0, 169555.0, 185398.0, 15964.6, 42709.1, 13868.0, 2.83895
169322.0, 178653.0, 185004.0, 16895.3, 53582.5, 12893.0, 2.46265
139186.0, 179138.0, 122708.0, 8628.45, 6884.8, 12382.0, 2.01027
162721.0, 174891.0, 182417.0, 16296.3, 31574.6, 15540.0, 2.12432
109797.0, 172697.0, 96596.3, 5803.86, 3245.38, 11801.0, 2.06576
130802.0, 179072.0, 127273.0, 5733.01, 5344.81, 12929.0, 1.43698
